,Unnamed: 0,id,full_name,prefix,pdes,class,diameter,diameter_sigma,albedo,rot_per,GM,BV,UB,IR,e,a,q,i,moid,spec_B,spec_T,dv,dv2
6959,570034,bK10W03C,       (2010 WC3),,2010 WC3,APO,,,,,,,,,0.1967859223851088,1.226163270572871,0.9848716003784466,19.462031971219808,0.0111373,,,7.577747,7.146385145465226
6960,570035,bK10W03F,       (2010 WF3),,2010 WF3,APO,,,,,,,,,0.267423676429879,1.075597400548744,0.7879571893355775,10.848876843677314,0.177108,,,6.617995,5.421391048681505
6961,570036,bK10W03G,       (2010 WG3),,2010 WG3,APO,,,,,,,,,0.1461375683650109,1.008379098617454,0.8610170291553975,13.50323437306612,0.114158,,,7.132105,5.955687144668816
6962,570037,bK10W03H,       (2010 WH3),,2010 WH3,AMO,,,,,,,,,0.5937267182628508,2.646586660783484,1.0752374480782692,3.881549984255807,0.0926311,,,6.793297,7.057532418027718
6963,570088,bK10W07Q,       (2010 WQ7),,2010 WQ7,AMO,,,,,,,,,0.5557307370680683,2.371002723771142,1.053363632499408,13.610936799651899,0.165984,,,7.455336,7.827346312872755
6964,570089,bK10W07R,       (2010 WR7),,2010 WR7,APO,,,,,,,,,0.2353596713411735,1.0463051327616608,0.8000471005922939,1.562848755257,0.0252941,,,5.476823,3.768087593732474
6965,570094,bK10W08P,       (2010 WP8),,2010 WP8,AMO,,,,,,,,,0.442235828818938,2.003049050869266,1.1172289936931092,18.19078582805376,0.183802,,,7.887848,8.203927716160047
6966,570098,bK10W08T,       (2010 WT8),,2010 WT8,APO,,,,,,,,,0.282544974137282,1.152318446625776,0.8267366609259827,4.517961535733061,0.07017430000000001,,,5.511202,4.1063147586761675
6967,570100,bK10W08V,       (2010 WV8),,2010 WV8,APO,,,,,,,,,0.6713121289785398,2.128454656931625,0.6995972297525683,8.420167013728031,0.0046205,,,7.7942399999999985,7.958699762870365
6968,570101,bK10W08W,       (2010 WW8),,2010 WW8,APO,,,,,,,,,0.3105104298753523,1.4665746062769345,1.0111878948376078,1.783120103048503,0.0253232,,,4.681635,3.734775568068182
6969,570103,bK10W08Y,       (2010 WY8),,2010 WY8,AMO,,,,,,,,,0.1355595817602035,1.385128353681762,1.1973609333724629,5.983947976379149,0.233022,,,5.678342,4.444843850891578
6970,570104,bK10W08Z,       (2010 WZ8),,2010 WZ8,APO,,,,,,,,,0.5026285599607974,1.9731657885694391,0.9813963096968704,3.708000729430605,0.010674700000000002,,,5.838763,5.667142240302829
6971,570105,bK10W09A,       (2010 WA9),,2010 WA9,APO,,,,0.097,,,,,0.3157729958809128,1.225734821188488,0.8386808645462445,1.114127933232535,0.00301897,,,5.354817,4.048546126922607
6972,570106,bK10W09B,       (2010 WB9),,2010 WB9,AMO,,,,,,,,,0.4841786864571563,2.027006976010953,1.045573400926477,2.725830138611984,0.06775419999999999,,,5.902523,5.739579758867963
6973,570107,bK10W09C,       (2010 WC9),,2010 WC9,APO,,,,,,,,,0.2786315162733072,1.078962346089227,0.7783294315965812,17.98900434606895,9.09607e-05,,,8.226469999999999,7.604832414472762
6974,570108,bK10W09D,       (2010 WD9),,2010 WD9,APO,,,,,,,,,0.3060274967651952,1.3778234829962748,0.9561716115106228,2.128727610195674,0.00176347,,,4.747544,3.67344833316348
6975,570109,bK10W09E,       (2010 WE9),,2010 WE9,AMO,,,,,,,,,0.24967331571653,1.554505017575742,1.1663865955396242,42.12133730241482,0.256461,,,14.922088,16.212893047214045
6976,570548,bK10X00A,       (2010 XA),,2010 XA,AMO,,,,,,,,,0.5751747874064431,2.4523780855850688,1.041832041568457,3.007439894968453,0.0540929,,,6.464834,6.624750829269452
6977,570549,bK10X00B,       (2010 XB),,2010 XB,APO,,,,,,,,,0.6586605920179543,1.7957310209044943,0.6129537635705344,1.4949496214367382,0.000325321,,,7.787146000000001,7.599543656764561
6978,570550,bK10X00C,       (2010 XC),,2010 XC,APO,,,,,,,,,0.3247146334956028,1.4336108566387933,0.9680964327500104,1.217281548709749,0.00375088,,,4.75465,3.7789415379562423
6979,570551,bK10X00D,       (2010 XD),,2010 XD,APO,,,,,,,,,0.2374087728578204,1.333574363454838,1.016972110312376,8.113680571883053,0.037826,,,4.999199,3.9520013637511084
6980,570552,bK10X00E,       (2010 XE),,2010 XE,AMO,,,,,,,,,0.5155614872919009,2.14277794333126,1.038044159931115,14.04909515476232,0.0546401,,,7.212629,7.466966482059236
6981,570553,bK10X00F,       (2010 XF),,2010 XF,AMO,,,,,,,,,0.2793762887308843,1.457887613650445,1.050588382762058,13.21575687336863,0.101421,,,6.139087,5.590562445610477
6982,570554,bK10X00G,       (2010 XG),,2010 XG,APO,,,,,,,,,0.4503609226398508,1.758341670821149,0.9664532936340396,38.8730431000822,0.179286,,,12.722571,14.015626746439207
6983,570555,bK10X00H,       (2010 XH),,2010 XH,APO,,,,,,,,,0.3075612390866586,1.356744337970317,0.9394623682603584,9.498294511843737,0.084471,,,5.509133,4.663094963236943
6984,570556,bK10X00J,       (2010 XJ),,2010 XJ,APO,,,,,,,,,0.5719994687398311,2.352551763320761,1.006893404518333,19.700601453874928,0.152103,,,8.366527,8.99332865918943
6985,570557,bK10X00K,       (2010 XK),,2010 XK,APO,,,,,,,,,0.1790266588734298,1.077858239538557,0.8848928801747724,24.3859817939735,0.102053,,,9.991158,9.82179346523693
6986,570558,bK10X00L,       (2010 XL),,2010 XL,APO,,,,,,,,,0.4237134369720599,1.475391071381931,0.8502480496488032,31.778588204274868,0.147294,,,11.055388,11.838599423018007
6987,570559,bK10X00M,       (2010 XM),,2010 XM,AMO,,,,,,,,,0.4018611663356069,1.967847782425099,1.177046177408811,3.8282291212344135,0.192894,,,6.304785,6.027434105870343
6988,570560,bK10X00N,       (2010 XN),,2010 XN,APO,,,,,,,,,0.3473096724150427,1.1276009847105342,0.7359742560958389,1.088896699829256,0.00421388,,,6.143268,4.7180848069355035
6989,570561,bK10X00O,       (2010 XO),,2010 XO,APO,,,,,,,,,0.2403432625148168,1.3108401076708407,0.9957885195579576,7.1138497787534405,0.0123501,,,4.773939,3.6514478820797396
6990,570562,bK10X00P,       (2010 XP),,2010 XP,AMO,,,,,,,,,0.5157374890717927,2.169828752899792,1.050766720163474,1.08896530529226,0.0652148,,,6.069789,6.018471351284277
6991,570563,bK10X00Q,       (2010 XQ),,2010 XQ,APO,,,,,,,,,0.6264885669041665,2.7007817092979742,1.008772846718901,7.178633355119022,0.0291138,,,7.018598,7.376326230511674
6992,570564,bK10X00R,       (2010 XR),,2010 XR,APO,,,,,,,,,0.6699270430974,1.9703616283203016,0.6503630888271039,5.749050255462412,0.000185039,,,7.794778,7.801053742424028
